,fl_date,mkt_carrier,mkt_carrier_fl_num,origin,dest,predicted_delay
8784,2020-01-01,UA,240,EWR,LAX,2.0269202804978828
8785,2020-01-01,UA,215,EWR,LAX,8.710691497668037
8786,2020-01-01,UA,1613,DEN,LAX,1.5222480286987876
8787,2020-01-01,AA,1383,DEN,LAX,2.1465196656002137
8788,2020-01-01,DL,367,DEN,LAX,3.583222686359034
8789,2020-01-01,DL,409,DEN,LAX,0.3303096852077049
8790,2020-01-01,WN,2034,DEN,LAX,1.6082689734252813
8791,2020-01-01,WN,4123,DEN,LAX,2.546860716942822
8792,2020-01-01,WN,5717,DEN,LAX,3.7263904888184816
8793,2020-01-01,WN,6058,DEN,LAX,11.74257587123358
8794,2020-01-01,WN,6299,DEN,LAX,3.9843217629646888
8795,2020-01-01,WN,6518,DEN,LAX,0.21605987847830033
8796,2020-01-01,WN,6560,DEN,LAX,1.5183185535617372
8797,2020-01-01,AA,6061,DEN,LAX,0.025587940847067836
8798,2020-01-01,AA,6087,DEN,LAX,2.669115525789752
8799,2020-01-01,F9,407,DEN,LAX,-1.5886783455084577
8800,2020-01-01,F9,403,DEN,LAX,1.2610133376170831
8801,2020-01-01,F9,405,DEN,LAX,-3.752313897232851
8802,2020-01-01,AA,2418,DEN,LAX,0.9808468934859467
8803,2020-01-01,DL,2630,DEN,LAX,1.7582203878974334
8804,2020-01-01,UA,1418,DEN,LAX,0.5464195170516871
8805,2020-01-01,UA,1093,DEN,LAX,0.3037004498011821
8806,2020-01-01,UA,815,DEN,LAX,7.260558320448902
8807,2020-01-01,UA,744,DEN,LAX,2.037246961695931
8808,2020-01-01,UA,559,DEN,LAX,1.3685829447202535
8809,2020-01-01,UA,420,DEN,LAX,5.4991756012846205
8810,2020-01-01,AA,880,MCO,LAX,3.459302928351083
8811,2020-01-01,UA,2387,MCO,LAX,4.010604436784928
8812,2020-01-01,AA,219,MCO,LAX,3.695493556178878
8813,2020-01-01,AA,227,MCO,LAX,5.715726013942376
8814,2020-01-01,DL,1151,MCO,LAX,7.624500710141152
8815,2020-01-01,AA,2757,MCO,LAX,8.262101787556643
8816,2020-01-01,B6,131,MCO,LAX,-0.43104588455661225
8817,2020-01-01,DL,2323,MCO,LAX,4.0689035907239735
8818,2020-01-01,UA,234,MCO,LAX,4.008676407216875
9040,2020-01-01,WN,2078,SEA,PHX,0.8178388683761976
9041,2020-01-01,WN,6074,SEA,PHX,2.1110142575464566
9042,2020-01-01,AA,2859,SEA,PHX,3.6016950311719045
9043,2020-01-01,NK,2034,SEA,PHX,5.08016575319082
9044,2020-01-01,DL,1940,SEA,PHX,3.5793802974127416
9045,2020-01-01,DL,1945,SEA,PHX,5.3057624829839485
9046,2020-01-01,AA,2804,SEA,PHX,5.035585825446539
9047,2020-01-01,AS,926,SEA,PHX,2.8388422961450375
9048,2020-01-01,AS,928,SEA,PHX,6.455574243525965
9049,2020-01-01,AS,930,SEA,PHX,5.110781351833698
9050,2020-01-01,AS,932,SEA,PHX,1.5476788620860429
9051,2020-01-01,AS,936,SEA,PHX,2.9963861426202403
9052,2020-01-01,AS,1368,SEA,PHX,5.401089549895464
9053,2020-01-01,AS,1924,SEA,PHX,2.400960138935449
9054,2020-01-01,AA,500,SEA,PHX,0.37859569162140116
9055,2020-01-01,AA,2197,SEA,PHX,-2.3226129197005605
9056,2020-01-01,DL,2239,SEA,PHX,-0.7938512517546747
9057,2020-01-01,DL,2538,SEA,PHX,2.2276338282248327
9058,2020-01-01,WN,4972,SFO,PHX,6.807639086515817
9059,2020-01-01,WN,5071,SFO,PHX,-1.2507673945583653
9060,2020-01-01,WN,6427,SFO,PHX,12.745716965860774
9061,2020-01-01,WN,6602,SFO,PHX,6.1334659298442435
9062,2020-01-01,AA,1037,SFO,PHX,2.998655282429703
9063,2020-01-01,AA,1880,SFO,PHX,7.068646567309125
9064,2020-01-01,UA,5458,SFO,PHX,0.9484184881864454
9065,2020-01-01,AA,1868,SFO,PHX,12.771382645482788
9066,2020-01-01,AA,2331,SFO,PHX,3.94426731820383
9067,2020-01-01,UA,981,SFO,PHX,5.115297045598943
9068,2020-01-01,UA,734,SFO,PHX,4.041891438421004
9069,2020-01-01,UA,693,SFO,PHX,8.119738860830019
9136,2020-01-01,AA,797,ORD,PHX,3.506630144239289
9137,2020-01-01,NK,1167,ORD,PHX,5.125636639455448
9138,2020-01-01,UA,1603,ORD,PHX,3.0515084586152113
9139,2020-01-01,AA,200,ORD,PHX,8.057395397421912
9140,2020-01-01,AA,1969,ORD,PHX,2.3139522423566694
9141,2020-01-01,AA,2097,ORD,PHX,5.4013478734097555
9147,2020-01-01,AA,601,ORD,PHX,4.0239791723167375
9148,2020-01-01,AA,630,ORD,PHX,2.7998405921679326
9149,2020-01-01,F9,1427,ORD,PHX,2.227167781271637
9150,2020-01-01,AA,447,ORD,PHX,2.0721695948236327
9151,2020-01-01,AA,562,ORD,PHX,6.834297746317592
9152,2020-01-01,AA,2395,ORD,PHX,9.10199757792361
9153,2020-01-01,UA,1504,ORD,PHX,8.958666142450873
9154,2020-01-01,UA,725,ORD,PHX,9.050310817103048
9155,2020-01-01,UA,667,ORD,PHX,2.92952443868138
9156,2020-01-01,UA,483,ORD,PHX,0.34014355689167003
9157,2020-01-01,UA,373,ORD,PHX,4.357834538764015
9167,2020-01-01,AA,712,CLT,PHX,0.4702516974523709
9168,2020-01-01,AA,778,CLT,PHX,1.1467222311616054
9169,2020-01-01,AA,922,CLT,PHX,3.7804366113103627
9170,2020-01-01,AA,979,CLT,PHX,6.974653608050866
9171,2020-01-01,AA,2094,CLT,PHX,3.1559445604216387
9172,2020-01-01,AA,643,CLT,PHX,4.818301728353504
9173,2020-01-01,AA,1678,CLT,PHX,0.4225294309592542
9174,2020-01-01,AA,428,CLT,PHX,2.4620307878383847
9175,2020-01-01,AA,2838,IAH,PHX,5.033109499509008
9176,2020-01-01,AA,842,IAH,PHX,4.938495903655038
9177,2020-01-01,UA,2257,IAH,PHX,5.891556445344719
9178,2020-01-01,UA,2256,IAH,PHX,4.785472593631728
9179,2020-01-01,UA,1895,IAH,PHX,5.6631214179461695
9180,2020-01-01,UA,1859,IAH,PHX,4.338504033555903
9181,2020-01-01,AA,5730,IAH,PHX,2.3830090791396743
9182,2020-01-01,AA,5744,IAH,PHX,-2.2407251020787258
9183,2020-01-01,AA,361,IAH,PHX,0.5829778645271438
9189,2020-01-01,UA,1115,IAH,PHX,1.4183061316324632
9209,2020-01-01,AA,368,ATL,PHX,7.3118671587303545
9210,2020-01-01,DL,822,ATL,PHX,-1.4251542098846857
9211,2020-01-01,DL,828,ATL,PHX,3.2363560273341374
9212,2020-01-01,DL,1772,ATL,PHX,7.626238574707381
9213,2020-01-01,DL,2046,ATL,PHX,4.617553527702836
9214,2020-01-01,WN,2101,ATL,PHX,-1.2572140976535262
9215,2020-01-01,WN,3870,ATL,PHX,6.045905781808374
9216,2020-01-01,WN,5446,ATL,PHX,-0.2061202800651711
9217,2020-01-01,AA,440,ATL,PHX,1.5061425314918417
9218,2020-01-01,AA,476,ATL,PHX,8.3890510602215
9227,2020-01-01,AA,745,DTW,PHX,10.212648555049197
9228,2020-01-01,AA,196,DTW,PHX,-0.5480481852327176
9229,2020-01-01,AA,2100,DTW,PHX,1.9434089432203658
9230,2020-01-01,DL,1254,DTW,PHX,2.77008966777134
9231,2020-01-01,WN,3894,DTW,PHX,-0.19885317301445432
9232,2020-01-01,F9,2931,DTW,PHX,3.0316558611765965
9233,2020-01-01,DL,2666,DTW,PHX,5.9058529301406395
9336,2020-01-01,AA,53,LAX,PHX,9.65373777792154
9337,2020-01-01,AA,899,LAX,PHX,13.487205474367133
9338,2020-01-01,DL,5685,LAX,PHX,12.983205835091677
9339,2020-01-01,DL,5694,LAX,PHX,9.35352634896024
9340,2020-01-01,DL,5743,LAX,PHX,6.460740928853276
9341,2020-01-01,AA,3258,LAX,PHX,12.515592738512686
9342,2020-01-01,UA,5381,LAX,PHX,33.64723604751089
9343,2020-01-01,UA,5512,LAX,PHX,10.204400073347799
9344,2020-01-01,UA,5751,LAX,PHX,6.665554799083238
9345,2020-01-01,AA,2027,LAX,PHX,1.684483973238857
9346,2020-01-01,WN,611,LAX,PHX,9.32890427629011
9347,2020-01-01,WN,2742,LAX,PHX,12.863322638594022
9348,2020-01-01,WN,3497,LAX,PHX,7.257584053161877
9349,2020-01-01,WN,4922,LAX,PHX,15.930179122389776
9350,2020-01-01,WN,5358,LAX,PHX,14.318213134535986
9351,2020-01-01,WN,5499,LAX,PHX,9.591013048016263
9352,2020-01-01,WN,5717,LAX,PHX,11.63728295542166
9353,2020-01-01,WN,6349,LAX,PHX,25.989937327840767
9354,2020-01-01,AA,1662,LAX,PHX,8.104050613813554
9355,2020-01-01,AA,1702,LAX,PHX,15.3724671985945
9356,2020-01-01,AA,2387,LAX,PHX,11.490813539736743
9379,2020-01-01,AA,1040,MSP,PHX,2.430219106533026
9380,2020-01-01,NK,1345,MSP,PHX,7.100284230476892
9381,2020-01-01,AA,372,MSP,PHX,4.433936149871584
9382,2020-01-01,DL,452,MSP,PHX,6.271084488424313
9383,2020-01-01,DL,1239,MSP,PHX,0.8532961690363574
9384,2020-01-01,DL,1255,MSP,PHX,8.443231399489497
9385,2020-01-01,DL,1874,MSP,PHX,5.698627143224983
9386,2020-01-01,WN,1016,MSP,PHX,3.9510272109224784
9387,2020-01-01,AA,2450,MSP,PHX,0.03343925331561369
9388,2020-01-01,AA,2363,MSP,PHX,4.7356981984797555
9390,2020-01-01,AA,777,LAS,PHX,3.9343607878912312
9391,2020-01-01,AA,791,LAS,PHX,0.6037093170362824
9392,2020-01-01,AA,2063,LAS,PHX,2.316125676128368
9393,2020-01-01,WN,729,LAS,PHX,11.664056842009
9394,2020-01-01,WN,1639,LAS,PHX,1.544704113162853
9395,2020-01-01,WN,3657,LAS,PHX,6.1147811920597075
9396,2020-01-01,WN,3689,LAS,PHX,5.533514012792242
9397,2020-01-01,WN,3765,LAS,PHX,4.338529601829645
9398,2020-01-01,WN,5496,LAS,PHX,9.609446187614754
9399,2020-01-01,WN,5812,LAS,PHX,0.15792203434201282
9400,2020-01-01,WN,5983,LAS,PHX,2.1880429777123207
9401,2020-01-01,WN,6767,LAS,PHX,4.66826960977174
9402,2020-01-01,AA,1808,LAS,PHX,0.2557368390974667
9403,2020-01-01,F9,2150,LAS,PHX,2.395167196368924
9404,2020-01-01,F9,2148,LAS,PHX,-4.341715078470173
9405,2020-01-01,F9,2152,LAS,PHX,1.6300232429427366
9407,2020-01-01,AA,528,LAS,PHX,0.4174436304189941
9410,2020-01-01,UA,1539,EWR,PHX,5.613759913375918
9411,2020-01-01,AA,1352,EWR,PHX,1.4369418552285658
9412,2020-01-01,AA,1216,EWR,PHX,2.3839683929651203
9413,2020-01-01,AA,1333,EWR,PHX,4.074543211326403
9414,2020-01-01,F9,2967,EWR,PHX,1.549395456300354
9415,2020-01-01,AA,2371,EWR,PHX,7.130150945708963
9416,2020-01-01,UA,1460,EWR,PHX,1.9445180463497187
9417,2020-01-01,UA,897,EWR,PHX,6.031675629275047
9418,2020-01-01,UA,2273,DEN,PHX,4.350299667913078
9419,2020-01-01,AA,1404,DEN,PHX,-0.421627543174047
9420,2020-01-01,AA,2065,DEN,PHX,4.589795175673277
9421,2020-01-01,WN,3695,DEN,PHX,8.359953232119032
9422,2020-01-01,WN,4139,DEN,PHX,4.5473229590428765
9423,2020-01-01,WN,4202,DEN,PHX,-1.419789725522301
9424,2020-01-01,WN,5175,DEN,PHX,10.931519093443397
9425,2020-01-01,WN,5227,DEN,PHX,-0.014276417431304634
9426,2020-01-01,WN,5426,DEN,PHX,3.1646852690767577
9427,2020-01-01,WN,6017,DEN,PHX,6.777442241980725
9428,2020-01-01,WN,6116,DEN,PHX,5.349253944969057
9429,2020-01-01,WN,6319,DEN,PHX,6.353960559062829
9430,2020-01-01,WN,6644,DEN,PHX,2.1537500223212795
9431,2020-01-01,F9,755,DEN,PHX,-5.44913716942433
9432,2020-01-01,F9,757,DEN,PHX,0.3818169163991724
9433,2020-01-01,F9,753,DEN,PHX,2.246835593744066
9434,2020-01-01,F9,751,DEN,PHX,2.423278102059518
9435,2020-01-01,AA,420,DEN,PHX,2.0731498420748506
9436,2020-01-01,AA,482,DEN,PHX,5.084758389233174
9437,2020-01-01,AA,2301,DEN,PHX,6.619983646142791
9438,2020-01-01,UA,970,DEN,PHX,5.575203101081204
9439,2020-01-01,UA,716,DEN,PHX,10.74902717647821
9440,2020-01-01,UA,594,DEN,PHX,2.6594971436143022
9441,2020-01-01,AA,715,MCO,PHX,5.3462846385681315
9442,2020-01-01,AA,1995,MCO,PHX,7.385596993770418
9443,2020-01-01,AA,2015,MCO,PHX,3.8616918334012205
9444,2020-01-01,WN,3960,MCO,PHX,6.8016558757378816
9445,2020-01-01,AA,602,MCO,PHX,8.68205401289558
10518,2020-01-01,WN,4900,PHX,SEA,47.69216394315624
10519,2020-01-01,WN,6099,PHX,SEA,14.404793719618603
10520,2020-01-01,WN,6280,PHX,SEA,16.16803084193933
10521,2020-01-01,AS,2909,PHX,SEA,5.515218665472819
10522,2020-01-01,AA,710,PHX,SEA,19.01044684669923
10523,2020-01-01,AA,319,PHX,SEA,16.627742355972806
10524,2020-01-01,NK,2033,PHX,SEA,45.77543042379678
10525,2020-01-01,DL,1183,PHX,SEA,17.571876952409863
10526,2020-01-01,DL,1406,PHX,SEA,46.13645925863154
10527,2020-01-01,DL,1940,PHX,SEA,16.929044390890382
10528,2020-01-01,DL,1945,PHX,SEA,17.278524243873804
10529,2020-01-01,AS,691,PHX,SEA,16.719488506060888
10530,2020-01-01,AS,929,PHX,SEA,16.929044390890382
10531,2020-01-01,AS,931,PHX,SEA,18.587384924786463
10532,2020-01-01,AS,935,PHX,SEA,11.035596714221699
10533,2020-01-01,AS,1369,PHX,SEA,47.42976320786212
10534,2020-01-01,AS,1937,PHX,SEA,56.91527398366123
10535,2020-01-01,AA,578,PHX,SEA,15.683970112294862
10536,2020-01-01,AA,2197,PHX,SEA,21.137685167993105
10556,2020-01-01,AS,2959,SFO,SEA,15.600055846461869
10557,2020-01-01,UA,2161,SFO,SEA,-0.7765523622648868
10558,2020-01-01,DL,331,SFO,SEA,5.538883474263128
10559,2020-01-01,DL,2002,SFO,SEA,3.9978227187319675
10560,2020-01-01,AS,191,SFO,SEA,3.276633081471821
10561,2020-01-01,AS,303,SFO,SEA,14.001988836904097
10562,2020-01-01,AS,421,SFO,SEA,3.276633081471821
10563,2020-01-01,AS,741,SFO,SEA,14.203606570362844
10564,2020-01-01,AS,1466,SFO,SEA,14.213600257231533
10565,2020-01-01,AS,1673,SFO,SEA,0.6541443071216778
10566,2020-01-01,AS,1677,SFO,SEA,5.576894976967136
10567,2020-01-01,AS,1743,SFO,SEA,14.283200801992939
10568,2020-01-01,AS,1753,SFO,SEA,5.41916999037859
10569,2020-01-01,AS,1759,SFO,SEA,5.755229357434525
10570,2020-01-01,AS,1779,SFO,SEA,8.982205649232272
10571,2020-01-01,AS,1939,SFO,SEA,-1.0086771305111557
10572,2020-01-01,DL,2429,SFO,SEA,14.1855794238982
10573,2020-01-01,DL,2490,SFO,SEA,9.123293602945225
10574,2020-01-01,UA,759,SFO,SEA,3.3049571932185713
10575,2020-01-01,UA,733,SFO,SEA,-1.9206608839811208
10576,2020-01-01,UA,618,SFO,SEA,14.772820683574283
10577,2020-01-01,UA,500,SFO,SEA,6.29814148256667
10578,2020-01-01,UA,447,SFO,SEA,2.0525034934507085
10579,2020-01-01,UA,351,SFO,SEA,7.209895169476608
10637,2020-01-01,AA,1045,ORD,SEA,6.983700073307393
10638,2020-01-01,UA,2170,ORD,SEA,2.8354400130882476
10639,2020-01-01,AA,1485,ORD,SEA,2.4450602012366107
10640,2020-01-01,AA,1165,ORD,SEA,5.583012285430664
10641,2020-01-01,DL,1216,ORD,SEA,7.309981836194468
10644,2020-01-01,AS,23,ORD,SEA,4.997312323038677
10645,2020-01-01,AS,39,ORD,SEA,5.264250472584669
10646,2020-01-01,AS,1011,ORD,SEA,5.265214768268585
10647,2020-01-01,AS,1053,ORD,SEA,3.2154471140912113
10648,2020-01-01,AS,1121,ORD,SEA,1.9644402134294372
10649,2020-01-01,UA,635,ORD,SEA,7.010388805588698
10650,2020-01-01,UA,262,ORD,SEA,2.6004213971588253
10658,2020-01-01,AA,600,CLT,SEA,1.704433988800397
10659,2020-01-01,AA,610,CLT,SEA,5.87947515629657
10660,2020-01-01,UA,2403,IAH,SEA,1.5995625150700683
10661,2020-01-01,UA,1766,IAH,SEA,2.175913541968508
10662,2020-01-01,AS,697,IAH,SEA,2.7238126013355184
10663,2020-01-01,AS,699,IAH,SEA,1.1622020567218763
10664,2020-01-01,UA,1191,IAH,SEA,3.1982282161223448
10665,2020-01-01,UA,1185,IAH,SEA,3.475463088264973
10666,2020-01-01,UA,438,IAH,SEA,5.688363409567087
10673,2020-01-01,DL,1115,ATL,SEA,1.638925037616017
10674,2020-01-01,DL,1178,ATL,SEA,3.510377378531958
10675,2020-01-01,DL,1361,ATL,SEA,5.287823037685944
10676,2020-01-01,DL,2043,ATL,SEA,7.724897092423754
10677,2020-01-01,AS,85,ATL,SEA,2.4508634147530812
10678,2020-01-01,AS,745,ATL,SEA,5.021415314973874
10679,2020-01-01,DL,2219,ATL,SEA,3.6219719298140096
10680,2020-01-01,DL,2284,ATL,SEA,8.865176081808853
10681,2020-01-01,DL,581,DTW,SEA,2.7831354735282923
10682,2020-01-01,DL,1092,DTW,SEA,3.9982177880540557
10683,2020-01-01,AS,1795,DTW,SEA,3.5652228263715937
10684,2020-01-01,DL,2376,DTW,SEA,4.435304672517326
10685,2020-01-01,DL,3060,DTW,SEA,2.1013981211202304
10765,2020-01-01,UA,5475,LAX,SEA,10.13779003003004
10766,2020-01-01,UA,5546,LAX,SEA,13.499567373550871
10767,2020-01-01,UA,5552,LAX,SEA,117.57080340085436
10768,2020-01-01,DL,129,LAX,SEA,37.92223536269118
10769,2020-01-01,DL,990,LAX,SEA,36.621702765014135
10770,2020-01-01,DL,1742,LAX,SEA,18.479713033152926
10771,2020-01-01,AA,6038,LAX,SEA,44.138031822092955
10772,2020-01-01,AA,6052,LAX,SEA,37.477009923879976
10773,2020-01-01,AA,6054,LAX,SEA,32.277239880861025
10774,2020-01-01,AA,6058,LAX,SEA,18.448612386524886
10775,2020-01-01,AS,349,LAX,SEA,45.10682357032341
10776,2020-01-01,AS,355,LAX,SEA,45.021531839994914
10777,2020-01-01,AS,419,LAX,SEA,35.98599839322932
10778,2020-01-01,AS,437,LAX,SEA,36.99357417137838
10779,2020-01-01,AS,447,LAX,SEA,36.152496315241955
10780,2020-01-01,AS,465,LAX,SEA,37.37852024558004
10781,2020-01-01,AS,531,LAX,SEA,35.789837227209524
10782,2020-01-01,AS,551,LAX,SEA,36.47837891836294
10783,2020-01-01,AS,653,LAX,SEA,107.72164484299823
10784,2020-01-01,AS,881,LAX,SEA,31.67825637520645
10785,2020-01-01,AS,1007,LAX,SEA,33.369368791797804
10786,2020-01-01,AS,1247,LAX,SEA,14.264054676230833
10787,2020-01-01,AS,1503,LAX,SEA,18.273007532770958
10788,2020-01-01,DL,2388,LAX,SEA,123.35131401668609
10789,2020-01-01,DL,2423,LAX,SEA,36.1528012962087
10790,2020-01-01,DL,2540,LAX,SEA,36.17157958862777
10843,2020-01-01,DL,1363,MSP,SEA,6.048135073105642
10844,2020-01-01,DL,1670,MSP,SEA,8.753101221378682
10845,2020-01-01,AS,1017,MSP,SEA,5.201072196388543
10846,2020-01-01,AS,1837,MSP,SEA,5.695902368843353
10847,2020-01-01,DL,2622,MSP,SEA,6.512373496960563
10848,2020-01-01,DL,2642,MSP,SEA,3.397777643088737
10854,2020-01-01,NK,1622,LAS,SEA,1.7972378045607837
10855,2020-01-01,NK,1896,LAS,SEA,3.2691881625433097
10856,2020-01-01,NK,193,LAS,SEA,4.645738647990767
10857,2020-01-01,DL,1398,LAS,SEA,4.539150439648729
10858,2020-01-01,WN,6075,LAS,SEA,5.424727896340022
10859,2020-01-01,AS,171,LAS,SEA,3.0067243568401643
10860,2020-01-01,AS,609,LAS,SEA,3.3442296751645433
10861,2020-01-01,AS,955,LAS,SEA,2.101802180388347
10862,2020-01-01,AS,1631,LAS,SEA,4.6826775877428455
10863,2020-01-01,AS,1651,LAS,SEA,3.107188476032925
10864,2020-01-01,AS,1775,LAS,SEA,4.65784016346928
10865,2020-01-01,AS,1777,LAS,SEA,6.651218616458805
10866,2020-01-01,DL,2414,LAS,SEA,7.105362757040443
10867,2020-01-01,DL,2837,LAS,SEA,3.4847678587130075
10868,2020-01-01,UA,2151,EWR,SEA,7.778997721020999
10869,2020-01-01,UA,1932,EWR,SEA,2.690883546477914
10870,2020-01-01,AS,11,EWR,SEA,2.340675341657979
10871,2020-01-01,AS,31,EWR,SEA,4.879943573423226
10872,2020-01-01,AS,791,EWR,SEA,6.6143250515608365
10873,2020-01-01,UA,280,EWR,SEA,4.460868366851645
10874,2020-01-01,UA,2305,DEN,SEA,10.47080504592297
10875,2020-01-01,UA,2223,DEN,SEA,4.156956367078663
10876,2020-01-01,DL,459,DEN,SEA,2.294411222927074
10877,2020-01-01,DL,1279,DEN,SEA,4.824043068698573
10878,2020-01-01,DL,1567,DEN,SEA,2.5975138250059957
10879,2020-01-01,UA,3640,DEN,SEA,-5.010433297911853
10880,2020-01-01,WN,4843,DEN,SEA,8.578086742194257
10881,2020-01-01,WN,4852,DEN,SEA,6.833547494041872
10882,2020-01-01,WN,5006,DEN,SEA,4.229377175159583
10883,2020-01-01,F9,143,DEN,SEA,-0.9872819295550925
10884,2020-01-01,AS,673,DEN,SEA,2.911887272242588
10885,2020-01-01,AS,1102,DEN,SEA,4.291495076713081
10886,2020-01-01,AS,1175,DEN,SEA,7.82870607668361
10887,2020-01-01,AS,1177,DEN,SEA,1.976270427911279
10888,2020-01-01,AS,1179,DEN,SEA,1.992976164846404
10889,2020-01-01,AS,1371,DEN,SEA,2.9899457151533584
10890,2020-01-01,UA,948,DEN,SEA,3.255679136067605
10891,2020-01-01,UA,339,DEN,SEA,6.0334356448854525
10892,2020-01-01,DL,1250,MCO,SEA,6.898165196174651
10893,2020-01-01,AS,9,MCO,SEA,6.3490751941648735
10894,2020-01-01,AS,19,MCO,SEA,5.734698416462214
10949,2020-01-01,WN,4114,PHX,MSP,16.55435293418075
10950,2020-01-01,AA,372,PHX,MSP,55.20017666959103
10951,2020-01-01,NK,342,PHX,MSP,20.358458914453607
10952,2020-01-01,DL,406,PHX,MSP,51.81364844120311
10953,2020-01-01,DL,1318,PHX,MSP,16.314620670494996
10954,2020-01-01,DL,1872,PHX,MSP,56.74786761038064
10955,2020-01-01,DL,1874,PHX,MSP,17.191733546623862
10956,2020-01-01,AA,2450,PHX,MSP,19.223702639036855
10957,2020-01-01,AA,2408,PHX,MSP,18.45241514423909
10976,2020-01-01,DL,1632,SEA,MSP,3.1872060534504403
10977,2020-01-01,AS,1012,SEA,MSP,2.4390446947650077
10978,2020-01-01,AS,1836,SEA,MSP,3.1945560274695324
10979,2020-01-01,DL,2232,SEA,MSP,1.7527868834900326
10980,2020-01-01,DL,2328,SEA,MSP,0.7853778000682624
10981,2020-01-01,DL,2721,SEA,MSP,0.17351983940147772
10982,2020-01-01,UA,5759,SFO,MSP,-2.567422784291532
10983,2020-01-01,UA,5921,SFO,MSP,-2.222977554108865
10984,2020-01-01,DL,1344,SFO,MSP,4.290923630569528
10985,2020-01-01,DL,1817,SFO,MSP,3.4483929700965303
10986,2020-01-01,DL,1847,SFO,MSP,12.680314715051832
10987,2020-01-01,DL,1938,SFO,MSP,7.817537506417463
11014,2020-01-01,AA,3217,ORD,MSP,-1.7952785664895208
11015,2020-01-01,AA,3255,ORD,MSP,-3.436277509351312
11019,2020-01-01,UA,1715,ORD,MSP,1.614069362767823
11020,2020-01-01,AA,1135,ORD,MSP,4.066072721039088
11021,2020-01-01,DL,669,ORD,MSP,1.6445127069777028
11022,2020-01-01,DL,1301,ORD,MSP,7.227024951082657
11023,2020-01-01,UA,3577,ORD,MSP,-3.4149627055151672
11024,2020-01-01,UA,3710,ORD,MSP,-1.863078503062123
11030,2020-01-01,AA,3930,ORD,MSP,-1.9800545288082654
11031,2020-01-01,AA,2381,ORD,MSP,3.522433429467755
11032,2020-01-01,DL,2753,ORD,MSP,2.563724870952579
11033,2020-01-01,UA,1074,ORD,MSP,10.080329758140033
11034,2020-01-01,UA,905,ORD,MSP,2.6899622034624056
11035,2020-01-01,UA,238,ORD,MSP,4.584240932912235
11037,2020-01-01,DL,927,LGA,MSP,0.8800009875412684
11039,2020-01-01,DL,1496,LGA,MSP,6.2718940818567726
11040,2020-01-01,DL,1919,LGA,MSP,1.3420107707141147
11041,2020-01-01,DL,2149,LGA,MSP,2.545606930540197
11042,2020-01-01,AA,4406,LGA,MSP,-1.231816345088899
11044,2020-01-01,AA,993,CLT,MSP,3.3603383070989183
11045,2020-01-01,AA,2041,CLT,MSP,2.854460442404191
11046,2020-01-01,DL,1888,CLT,MSP,4.23402324395524
11047,2020-01-01,UA,6216,IAH,MSP,2.683607823968502
11048,2020-01-01,DL,3673,IAH,MSP,-3.323410163687232
11049,2020-01-01,UA,6270,IAH,MSP,1.9038332037193906
11050,2020-01-01,DL,1906,IAH,MSP,0.27860906645579997
11051,2020-01-01,UA,4224,IAH,MSP,-2.5137026129498823
11074,2020-01-01,NK,452,ATL,MSP,12.165778215358694
11075,2020-01-01,DL,670,ATL,MSP,3.8074386366337816
11076,2020-01-01,DL,987,ATL,MSP,7.447503894183224
11077,2020-01-01,DL,993,ATL,MSP,-2.3175754028473974
11078,2020-01-01,DL,1130,ATL,MSP,7.545953521553976
11079,2020-01-01,DL,1624,ATL,MSP,1.3616717110913836
11080,2020-01-01,DL,1934,ATL,MSP,1.431067544424716
11081,2020-01-01,DL,2109,ATL,MSP,3.46219333015185
11082,2020-01-01,DL,2345,ATL,MSP,1.1936159941723767
11086,2020-01-01,NK,345,DTW,MSP,7.453625687029152
11087,2020-01-01,DL,820,DTW,MSP,0.6082929883634377
11088,2020-01-01,DL,841,DTW,MSP,3.724527751276523
11089,2020-01-01,DL,1055,DTW,MSP,2.588763230461356
11090,2020-01-01,DL,1611,DTW,MSP,0.5678939962081789
11091,2020-01-01,DL,2058,DTW,MSP,3.4447946271361514
11155,2020-01-01,NK,424,LAX,MSP,29.24980547964828
11156,2020-01-01,DL,1005,LAX,MSP,12.948686260094638
11157,2020-01-01,DL,1335,LAX,MSP,7.283636702627091
11158,2020-01-01,DL,1358,LAX,MSP,23.147382841957505
11159,2020-01-01,DL,1623,LAX,MSP,20.583650154419693
11160,2020-01-01,DL,1969,LAX,MSP,65.51454157876864
11170,2020-01-01,NK,170,LAS,MSP,2.7007211735688275
11171,2020-01-01,NK,612,LAS,MSP,5.728256125982402
11172,2020-01-01,DL,1379,LAS,MSP,0.9121206260055902
11173,2020-01-01,DL,2605,LAS,MSP,4.769390061900151
11174,2020-01-01,DL,2893,LAS,MSP,2.193510583387516
11175,2020-01-01,DL,6261,EWR,MSP,-5.014287078561418
11176,2020-01-01,DL,6268,EWR,MSP,0.17060537458646732
11177,2020-01-01,UA,3423,EWR,MSP,-4.62741986101849
11178,2020-01-01,UA,3424,EWR,MSP,-0.3122993145001546
11179,2020-01-01,UA,3497,EWR,MSP,-0.871089643902437
11180,2020-01-01,UA,3521,EWR,MSP,-2.4760121663526924
11181,2020-01-01,DL,5254,EWR,MSP,4.808257277216716
11182,2020-01-01,UA,2118,DEN,MSP,2.1493814445376502
11183,2020-01-01,DL,1127,DEN,MSP,6.120215707686668
